radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,250,1,17807,51553792,0,30.228882,60.034103,1000,2,1,1458930898,1463584048,0
LTE,250,1,17807,51568641,0,30.276260375977,59.998397827148,1000,1,1,1447876603,1447876603,0
LTE,250,1,17807,51553794,0,30.21666,60.02916,1000,5,1,1458930898,1474057477,0
LTE,250,1,17807,51550464,0,30.215228,59.994364,1000,42,1,1458930898,1506528953,0
LTE,250,1,17807,51514882,0,30.228721,60.015491,1000,47,1,1458930898,1492008689,0
LTE,250,1,17807,51576066,0,30.223595,59.988785,1000,20,1,1458930898,1488747159,0
LTE,250,1,17807,51524608,0,30.240309,60.008075,4066,85,1,1458930898,1557634773,0
LTE,250,1,17807,51480576,0,30.164031,60.045624,1818,18,1,1458930898,1492008684,0
LTE,250,1,17807,51593985,0,30.236434936523,60.04508972168,1000,1,1,1450541593,1450541593,0
LTE,250,1,17807,51593989,0,30.230941772461,60.049209594727,1000,1,1,1441824352,1441824352,0
LTE,250,1,17807,51524613,0,30.236153,60.005301,1000,11,1,1458930898,1505711149,0
LTE,250,1,17807,51526658,0,30.229111,60.011673,1000,21,1,1458930898,1490463216,0
LTE,250,1,17807,51576065,0,30.227063,59.985136,1753,75,1,1458930898,1505711782,0
LTE,250,1,17807,51682307,0,30.126759,60.076884,1000,66,1,1458930898,1491658548,0
LTE,250,1,17807,51694083,0,30.261154174805,59.975051879883,1000,1,1,1456229437,1456229437,0
LTE,250,1,17807,51682306,0,30.11457,60.054703,1000,23,1,1458930898,1490286168,0
LTE,250,1,17807,51646720,0,30.221239,60.002428,1000,64,1,1458930898,1505711463,0
LTE,250,1,17807,51745283,0,30.247421264648,60.032730102539,1000,1,1,1449846105,1449846105,0
LTE,250,1,17807,51774976,0,30.269393920898,59.984664916992,1000,1,1,1454519490,1454519490,0
LTE,250,1,17807,51694085,0,30.244674682617,59.975051879883,1000,1,1,1456229437,1456229437,0
LTE,250,1,17807,51600896,0,30.233112,60.118346,1000,9,1,1458930898,1493755094,0
LTE,250,1,17807,51820032,0,30.545425415039,60.332107543945,1000,1,1,1441550707,1441550707,0
LTE,250,1,17808,51220484,0,30.375499,59.958211,1000,19,1,1458930900,1491820764,0
LTE,250,1,17808,51207681,0,30.349044799805,59.950332641602,1000,1,1,1449903066,1449903066,0
LTE,250,1,17808,51223045,0,30.362778,59.955002,1000,5,1,1458930900,1490495389,0
LTE,250,1,17808,51236097,0,30.303431,59.956063,1000,7,1,1458930900,1505224371,0
LTE,250,1,17808,51210242,0,30.353486,59.950826,948,141,1,1458930900,1505321185,0
LTE,250,1,17808,51210240,0,30.370821,59.95342,1009,154,1,1458930900,1506489276,0
LTE,250,1,17808,51275267,0,30.363327,59.968735,1000,5,1,1458930900,1486158905,0
LTE,250,1,17808,51206144,0,30.360623,59.944805,1000,14,1,1458930900,1486989039,0
LTE,250,1,17808,51202817,0,30.35285,59.958288,1000,64,1,1458930899,1506108656,0
LTE,250,1,17808,51230213,0,30.386123657227,59.959945678711,1000,1,1,1439660172,1439660172,0
LTE,250,1,17807,53020672,0,30.261154,60.009384,1000,6,1,1458930899,1491052132,0
LTE,250,1,17808,51225349,0,30.346298217773,59.954452514648,1000,1,1,1439606115,1439606115,0
LTE,250,1,17808,51223043,0,30.381319,59.96249,1259,10,1,1458930900,1505843386,0
LTE,250,1,17808,51202822,0,30.360947,59.973222,1888,6,1,1458930900,1486158905,0
LTE,250,1,17808,51478529,0,30.38118,59.976151,1000,5,1,1458930900,1492230802,0
LTE,250,1,17808,51577348,0,30.343552,59.964066,1000,2,1,1458930901,1491469201,0
LTE,250,1,17808,51464706,0,30.341523,59.9465,1000,18,1,1458930900,1505455342,0
LTE,250,1,17808,51460097,0,30.32844543457,59.977798461914,1000,1,1,1426471988,1426471988,0
LTE,250,1,17808,51572738,0,30.320205688477,59.968185424805,1000,1,1,1446260245,1446260245,0
LTE,250,1,17808,51506689,0,30.336881,59.964654,1000,14,1,1458930901,1491820723,0
LTE,250,1,17808,51460098,0,30.331192016602,59.975051879883,1000,1,1,1426471988,1426471988,0
LTE,250,1,17808,51709441,0,30.335686,59.963441,1000,11,1,1458930901,1490884929,0
LTE,250,1,17808,51578371,0,30.340365,59.96157,1000,26,1,1458930901,1505471683,0
LTE,250,1,17808,51470848,0,30.344929,59.945345,1000,2,1,1433080276,1433080276,0
LTE,250,1,17808,51464705,0,30.344924926758,59.944839477539,1000,8,1,1458930900,1478585273,0
LTE,250,1,17808,51690241,0,30.31608581543,59.943466186523,1000,1,1,1433472686,1433472686,0
LTE,250,1,17809,51253249,0,30.335558,60.003209,500,156,1,1458930901,1505910702,0
LTE,250,1,17808,51743237,0,30.29411315918,59.954452514648,1000,1,1,1433686377,1433686377,0
LTE,250,1,17808,51740165,0,30.30647277832,59.958572387695,1000,2,1,1458930901,1464910619,0
LTE,250,1,17808,51876096,0,30.335311889648,59.959945678711,1000,1,1,1433686377,1433686377,0
LTE,250,1,17809,51253250,0,30.323462,60.002922,1666,89,1,1458930901,1506337140,0
LTE,250,1,17809,51248128,0,30.281753540039,60.010757446289,1000,1,1,1435325553,1435325553,0
LTE,250,1,17809,51263746,0,30.276671,60.00363,1000,34,1,1458930901,1505291296,0
LTE,250,1,17808,51967744,0,30.331192016602,59.959945678711,1000,1,1,1447890076,1447890076,0
LTE,250,1,17808,51833088,0,30.316475,59.956878,1000,36,1,1458930901,1506062510,0
LTE,250,1,17805,51237892,0,30.261154174805,59.909133911133,1000,2,1,1458930894,1481704785,0
LTE,250,1,17805,51481089,0,30.296859741211,59.954452514648,1000,7,1,1458930894,1464737642,0
LTE,250,1,17805,51235586,0,30.250246,59.931077,1000,7,1,1458930894,1506514192,0
LTE,250,1,17805,51228160,0,30.292739868164,59.951705932617,1000,1,1,1433472686,1433472686,0
LTE,250,1,17805,51235329,0,30.274704,59.941537,1023,30,1,1458930893,1506520114,0
LTE,250,1,17805,51513856,0,30.282578,59.942642,1000,5,1,1458930894,1491456930,0
LTE,250,1,17805,51228416,0,30.278824,59.920303,1000,15,1,1458930893,1489932643,0
LTE,250,1,17805,51240705,0,30.274887084961,59.909133911133,1000,1,1,1427298395,1427298395,0
LTE,250,1,17805,51237888,0,30.254289,59.916001,1297,4,1,1458930894,1491188912,0
LTE,250,1,17805,51722499,0,30.305099487305,59.931106567383,1000,1,1,1449619464,1449619464,0
LTE,250,1,17805,51720197,0,30.284225,59.933304,1000,5,1,1458930895,1489070169,0
LTE,250,1,17805,51593218,0,30.257034,59.951706,1000,4,1,1458930895,1485356864,0
LTE,250,1,17805,51719938,0,30.280057,59.921655,1000,17,1,1458930895,1489932643,0
LTE,250,1,17805,51654914,0,30.300979614258,59.948959350586,1000,1,1,1422811538,1422811538,0
LTE,250,1,17805,51664642,0,30.253022,59.939166,1000,19,1,1458930895,1506525593,0
LTE,250,1,17805,51695617,0,30.287246704102,59.916000366211,1000,9,1,1458930895,1491233117,0
LTE,250,1,17805,51514370,0,30.262871,59.945984,1000,12,1,1458930894,1487074666,0
LTE,250,1,17805,51695621,0,30.282912,59.919031,1000,6,1,1458930895,1505321090,0
LTE,250,1,17805,51722240,0,30.290624,59.922246,1000,34,1,1458930895,1506509829,0
LTE,250,1,17805,51720192,0,30.287246704102,59.936599731445,1000,1,1,1437455230,1437455230,0
LTE,250,1,17805,51554305,0,30.314712524414,59.93522644043,1000,1,1,1429691011,1429691011,0
LTE,250,1,17805,51664640,0,30.253654,59.941078,1000,7,1,1458930895,1506066584,0
LTE,250,1,17805,51722496,0,30.302925,59.93248,1000,12,1,1458930895,1488082148,0
LTE,250,1,17805,51554304,0,30.320205688477,59.936599731445,1000,1,1,1434111626,1434111626,0
LTE,250,1,17805,51677699,0,30.285873413086,59.948959350586,1000,1,1,1428047246,1428047246,0
LTE,250,1,17805,51719681,0,30.265455,59.909114,1000,28,1,1458930895,1505472581,0
LTE,250,1,17805,51654913,0,30.295486450195,59.946212768555,1000,1,1,1433472714,1433472714,0
LTE,250,1,17805,51690757,0,30.229704,59.899979,1235,10,1,1458930895,1506444800,0
LTE,250,1,17805,51521536,0,30.271359,59.93593,1000,24,1,1458930894,1506524829,0
LTE,250,1,17805,51720195,0,30.288619995117,59.932479858398,1000,1,1,1433686377,1433686377,0
LTE,250,1,17805,51724802,0,30.27214050293,59.936599731445,1000,8,1,1458930895,1490577712,0
LTE,250,1,17806,51253761,0,30.398209,59.984555,1000,25,1,1458930895,1492390456,0
LTE,250,1,17805,51816705,0,30.336685180664,59.937973022461,1000,1,1,1417219159,1417219159,0
LTE,250,1,17806,51228675,0,30.418568,59.972477,1000,8,1,1458930895,1492237105,0
LTE,250,1,17806,51254017,0,30.460606,60.002636,1000,93,1,1458930895,1492006830,0
LTE,250,1,17806,51273472,0,30.465628,59.990601,5607,155,1,1458930896,1494682297,0
LTE,250,1,17805,51726084,0,30.290043,59.934227,1000,15,1,1458930895,1505321412,0
LTE,250,1,17806,51258113,0,30.427322387695,60.046463012695,1000,1,1,1450305177,1450305177,0
LTE,250,1,17805,51756545,0,30.292483,59.923131,1000,33,1,1458930895,1506526669,0
LTE,250,1,17805,51722501,0,30.295945,59.932938,1000,3,1,1458930895,1467801189,0
LTE,250,1,17806,51263489,0,30.391449,60.00798,1574,38,1,1458930896,1505966176,0
LTE,250,1,17806,51503109,0,30.382314,60.001749,1000,10,1,1458930896,1506264611,0
LTE,250,1,17806,51506437,0,30.403192,59.969559,1000,7,1,1458930896,1471260179,0
LTE,250,1,17806,51494913,0,30.368843,60.006638,1000,12,1,1458930896,1491972310,0
LTE,250,1,17806,51554562,0,30.395737,60.010823,1000,42,1,1458930896,1492171218,0
LTE,250,1,17806,51494916,0,30.368958,60.005951,1000,2,1,1458930896,1468842054,0
LTE,250,1,17806,51496196,0,30.392075,59.978256,1000,3,1,1458930896,1492390456,0
LTE,250,1,17806,51496197,0,30.388674,59.977798,1000,7,1,1458930896,1485232825,0
LTE,250,1,17806,51308288,0,30.434174,60.043815,649,131,1,1458930896,1505708182,0
LTE,250,1,17806,51501312,0,30.380630493164,60.016250610352,1000,1,1,1425477753,1425477753,0
LTE,250,1,17806,51486467,0,30.418854,59.977798,1000,12,1,1458930896,1491832660,0
LTE,250,1,17806,51486468,0,30.403633,59.976082,1000,4,1,1458930896,1480397946,0
LTE,250,1,17806,51506180,0,30.427322,59.974709,1000,12,1,1458930896,1492237105,0
LTE,250,1,17806,51478530,0,30.371752,59.983039,1394,82,1,1458930896,1505455054,0
LTE,250,1,17806,51504900,0,30.401229858398,60.006637573242,1000,1,1,1442559080,1442559080,0
LTE,250,1,17806,51486465,0,30.410235,59.973852,1000,81,1,1458930896,1506101778,0
LTE,250,1,17806,51503107,0,30.392990112305,59.998397827148,1000,1,1,1442559080,1442559080,0
LTE,250,1,17806,51503106,0,30.383351,59.999647,1000,77,1,1458930896,1506507232,0
LTE,250,1,17806,51496194,0,30.38504,59.979127,1000,96,1,1458930896,1505454996,0
LTE,250,1,17806,51546114,0,30.395768,59.978625,1000,38,1,1458930896,1505454929,0
LTE,250,1,17806,51500288,0,30.487727,59.988785,1000,68,1,1458930896,1491833147,0
LTE,250,1,17806,51504896,0,30.412288,60.014247,1000,9,1,1458930896,1505717130,0
LTE,250,1,17806,51526912,0,30.417709,59.990845,1000,8,1,1458930896,1491469195,0
LTE,250,1,17806,51494400,0,30.399043,59.975026,1000,54,1,1458930896,1492390456,0
LTE,250,1,17806,51579904,0,30.458162,59.980272,1000,151,1,1458930896,1492367781,0
LTE,250,1,17806,51579907,0,30.475201,59.992998,1000,59,1,1458930896,1491410610,0
LTE,250,1,17806,51589380,0,30.4105,60.020027,1000,4,1,1458930896,1479291872,0
LTE,250,1,17806,51714052,0,30.496627,60.085198,2290,14,1,1458930896,1505706250,0
LTE,250,1,17806,51560449,0,30.394032,60.000009,2282,21,1,1458930896,1494681939,0
LTE,250,1,17806,51647745,0,30.421778,59.985342,1000,16,1,1458930896,1505454516,0
LTE,250,1,17806,51596291,0,30.4953,60.073757,1000,8,1,1458930896,1475027009,0
LTE,250,1,17806,51718917,0,30.377655,59.970703,1000,12,1,1458930897,1486481414,0
LTE,250,1,17806,51674884,0,30.383835,59.971619,1000,6,1,1458930896,1480030106,0
LTE,250,1,17806,51579906,0,30.457534790039,59.970932006836,1000,80,1,1458930896,1492367781,0
LTE,250,1,17806,51961346,0,30.36651,59.992905,1000,39,1,1458930897,1487656931,0
LTE,250,1,17806,51585793,0,30.459434,60.026366,2320,107,1,1458930896,1505306866,0
LTE,250,1,17806,51830530,0,30.378179,59.993568,1164,90,1,1458930897,1506263160,0
LTE,250,1,17806,51912963,0,30.413102,59.966988,1000,7,1,1458930897,1506522827,0
LTE,250,1,17806,51847169,0,30.442854,60.040005,1000,22,1,1458930897,1505708010,0
LTE,250,1,17806,51730944,0,30.414119,60.02299,1000,57,1,1458930897,1505717382,0
LTE,250,1,17806,51733765,0,30.49118,59.986725,1000,2,1,1458930897,1467278549,0
LTE,250,1,17806,51756289,0,30.483627319336,60.05744934082,1000,2,1,1458930897,1471561458,0
LTE,250,1,17806,51736576,0,30.520248,60.150833,1000,3,1,1458930897,1483462894,0
LTE,250,1,17806,51961348,0,30.367172,59.987686,1000,5,1,1458930897,1473374830,0
LTE,250,1,17806,51912960,0,30.411005,59.967862,1000,83,1,1458930897,1506101715,0
LTE,250,1,17806,51961345,0,30.367444,59.987497,1237,87,1,1458930897,1506263024,0
LTE,250,1,17806,51730946,0,30.386536,60.023117,1000,20,1,1458930897,1490429600,0
LTE,250,1,17806,51733506,0,30.436935,59.971182,1000,22,1,1458930897,1491975757,0
LTE,250,1,17806,51961347,0,30.375023,59.993591,1000,12,1,1458930897,1491949037,0
LTE,250,1,17806,51919106,0,30.367662,59.99316,1000,53,1,1458930897,1494597950,0
LTE,250,1,17806,51847170,0,30.433993,60.040676,1000,14,1,1458930897,1479123548,0
LTE,250,1,17806,51965697,0,30.369615,60.018393,1140,33,1,1458930897,1506104791,0
LTE,250,1,17806,51736578,0,30.512123,60.146713,1000,4,1,1458930897,1483366303,0
LTE,250,1,17806,51919105,0,30.388577,59.992868,1000,75,1,1458930897,1491820729,0
LTE,250,1,17806,51965698,0,30.367722,60.018997,1000,10,1,1458930897,1489325009,0
LTE,250,1,17806,51730692,0,30.420455932617,60.021743774414,1000,6,1,1458930897,1471488301,0
LTE,250,1,17806,51756290,0,30.481498,60.059142,1009,12,1,1458930897,1505706358,0
LTE,250,1,17807,51327234,0,30.225448608398,60.142593383789,1000,1,1,1452690626,1452690626,0
LTE,250,1,17807,51318785,0,30.270767211914,59.998397827148,1000,1,1,1447876603,1447876603,0
LTE,250,1,17807,51351297,0,29.981073,60.090384,2388,24,1,1458930897,1505288893,0
LTE,250,1,17807,51262466,0,30.253601,60.025864,1000,2,1,1458930897,1491007270,0
LTE,250,1,17807,51318784,0,30.27214050293,59.999771118164,1000,1,1,1454519490,1454519490,0
LTE,250,1,17807,51470082,0,30.243301391602,60.002517700195,1000,1,1,1435325441,1435325441,0
LTE,250,1,17807,51355138,0,30.427609,60.329846,1255,7,1,1458930897,1505645766,0
LTE,250,1,17807,51265540,0,30.248966,60.014019,1000,8,1,1458930897,1484229961,0
LTE,250,1,17807,51250177,0,30.226903,60.018593,1000,17,1,1458930897,1490463216,0
LTE,250,1,17807,51404801,0,29.970016,60.090408,1000,17,1,1458930897,1488747164,0
LTE,250,1,17807,51325957,0,30.19249,60.154129,1000,5,1,1458930897,1475520427,0
LTE,250,1,17807,51265280,0,30.224963,59.98861,6854,75,1,1458930897,1506614041,0
LTE,250,1,17807,51426306,0,30.238495,60.089035,1000,2,1,1458930898,1471073933,0
LTE,250,1,17807,51360002,0,30.452611,60.265747,1000,5,1,1458930897,1505644542,0
LTE,250,1,17807,51459072,0,30.20259,60.017447,1050,31,1,1458930898,1492008689,0
LTE,250,1,17807,51265285,0,30.185623168945,59.990158081055,1000,1,1,1423313899,1423313899,0
LTE,250,1,17807,51343620,0,30.239181518555,60.113754272461,1000,1,1,1430230378,1430230378,0
LTE,250,1,17807,51469056,0,30.242885,60.022327,1000,11,1,1458930898,1505710247,0
LTE,250,1,17807,51519488,0,30.273513793945,59.995651245117,1000,1,1,1435325385,1435325385,0
LTE,250,1,17807,51553795,0,30.233688,60.036164,1000,2,1,1458930898,1463584048,0
LTE,250,1,17807,51533317,0,30.207595825195,60.010757446289,1000,1,1,1457522368,1457522368,0
LTE,250,1,17807,51526661,0,30.221328735352,60.008010864258,1000,1,1,1457275702,1457275702,0
LTE,250,1,17807,51536132,0,30.243301391602,59.975051879883,1000,1,1,1456229437,1456229437,0
LTE,250,1,17807,51525376,0,30.263244,60.00698,1000,44,1,1458930898,1493832093,0
LTE,250,1,17807,51524610,0,30.251647,60.010451,1000,36,1,1458930898,1505711166,0
LTE,250,1,17807,51534083,0,30.269638,60.018767,1000,4,1,1458930898,1505709441,0
LTE,250,1,17807,51703301,0,30.287229,60.033359,3145,32,1,1458930898,1505845567,0
LTE,250,1,17807,51567619,0,30.27038,60.030587,1364,2,1,1458930898,1505669914,0
LTE,250,1,17807,51787778,0,30.239181518555,59.984664916992,1000,25,1,1458930899,1467439859,0
LTE,250,1,17807,51745280,0,30.252326,60.031161,1000,7,1,1458930899,1476143782,0
LTE,250,1,17807,51667203,0,30.14946,60.12886,1000,3,1,1458930898,1488664330,0
LTE,250,1,17807,51745282,0,30.259067,60.024231,2522,21,1,1458930899,1505709926,0
LTE,250,1,17807,51646724,0,30.231236,60.003204,1000,14,1,1458930898,1476398633,0
LTE,250,1,17807,51675141,0,30.073501,60.121241,1000,31,1,1458930898,1491658548,0
LTE,250,1,17807,51599877,0,30.230941772461,60.031356811523,1000,1,1,1448182472,1448182472,0
LTE,250,1,17807,51675136,0,30.15184,60.122818,1000,10,1,1458930898,1490022594,0
LTE,250,1,17807,51682304,0,30.111182,60.085484,1989,58,1,1458930898,1490090214,0
LTE,250,1,17807,51698433,0,30.221712,60.016098,1000,73,1,1458930898,1494237429,0
LTE,250,1,17807,51776004,0,30.240504,60.004298,1000,27,1,1458930899,1488121142,0
LTE,250,1,17807,51675140,0,30.175226,60.116893,1000,7,1,1458930898,1488664330,0
LTE,250,1,17807,51776001,0,30.248005,60.003345,1181,142,1,1458930899,1505711018,0
LTE,250,1,17807,51657729,0,30.156097,60.092812,1000,4,1,1458930898,1484873997,0
LTE,250,1,17808,51223040,0,30.370194,59.96077,1000,10,1,1458930900,1491949037,0
LTE,250,1,17808,51220738,0,30.332132,59.959657,1000,19,1,1458930900,1490429600,0
LTE,250,1,17808,51201793,0,30.321578979492,59.954452514648,1000,1,1,1438770488,1438770488,0
LTE,250,1,17808,51200003,0,30.322266,59.960632,1000,2,1,1458930899,1469023623,0
LTE,250,1,17808,51456513,0,30.329818725586,59.943466186523,1000,1,1,1433686377,1433686377,0
LTE,250,1,17808,51249410,0,30.347725,59.972242,1219,78,1,1458930900,1506108527,0
LTE,250,1,17808,51456512,0,30.332565307617,59.944839477539,1000,1,1,1433686377,1433686377,0
LTE,250,1,17808,51220480,0,30.387681,59.959307,1111,149,1,1458930900,1505370394,0
LTE,250,1,17808,51236098,0,30.301557,59.957389,1000,11,1,1458930900,1505224323,0
LTE,250,1,17808,51220483,0,30.378156,59.959829,2546,15,1,1458930900,1506489398,0
LTE,250,1,17808,51275269,0,30.34584,59.961777,1000,9,1,1458930900,1490495389,0
LTE,250,1,17808,51230210,0,30.391616821289,59.959945678711,1000,1,1,1454009708,1454009708,0
LTE,250,1,17808,51223301,0,30.32844543457,59.950332641602,1000,1,1,1447238434,1447238434,0
LTE,250,1,17808,51201792,0,30.324325561523,59.953079223633,1000,1,1,1439660174,1439660174,0
LTE,250,1,17808,51225856,0,30.333334,59.963763,1000,209,1,1458930900,1492003236,0
LTE,250,1,17808,51456514,0,30.325698852539,59.948959350586,1000,1,1,1433686377,1433686377,0
LTE,250,1,17807,53019392,0,30.247421264648,60.008010864258,1000,1,1,1441379594,1441379594,0
LTE,250,1,17808,51275265,0,30.353164672852,59.962692260742,1000,23,1,1458930900,1487307540,0
LTE,250,1,17807,53021696,0,30.255112,60.008011,1000,5,1,1458930899,1460175292,0
LTE,250,1,17808,51216896,0,30.317459106445,59.951705932617,1000,1,1,1433472714,1433472714,0
LTE,250,1,17808,51210241,0,30.363888,59.949937,1340,22,1,1458930900,1494597230,0
LTE,250,1,17808,51730177,0,30.358658,59.961777,1000,3,1,1458930901,1478187103,0
LTE,250,1,17808,51506693,0,30.341835,59.966126,1000,4,1,1458930901,1491820723,0
LTE,250,1,17808,51464965,0,30.32844543457,59.962692260742,1000,3,1,1458930900,1480017006,0
LTE,250,1,17808,51578369,0,30.340977,59.957199,1000,8,1,1458930901,1479493060,0
LTE,250,1,17808,51574789,0,30.356983,59.952848,1000,12,1,1458930901,1505296493,0
LTE,250,1,17808,51464963,0,30.335311889648,59.970932006836,1000,5,1,1458930900,1487438484,0
LTE,250,1,17808,51506692,0,30.336685,59.963608,1000,3,1,1458930901,1466648569,0
LTE,250,1,17808,51479042,0,30.337051,59.975052,1000,60,1,1458930901,1491820729,0
LTE,250,1,17808,51460096,0,30.332565307617,59.973678588867,1000,1,1,1454519490,1454519490,0
LTE,250,1,17808,51470849,0,30.343551635742,59.943466186523,1000,1,1,1433080276,1433080276,0
LTE,250,1,17808,51457794,0,30.336685180664,59.958572387695,1000,1,1,1439660172,1439660172,0
LTE,250,1,17808,51665413,0,30.311965942383,59.958572387695,1000,2,1,1458930901,1464910619,0
LTE,250,1,17808,51574785,0,30.358748,59.944207,1000,29,1,1458930901,1505841082,0
LTE,250,1,17808,51727874,0,30.378534,59.962602,1000,54,1,1458930901,1505370444,0
LTE,250,1,17808,51495682,0,30.32872,59.955807,1000,75,1,1458930901,1492337521,0
LTE,250,1,17808,51562500,0,30.375595,59.964066,1000,3,1,1458930901,1479295429,0
LTE,250,1,17808,51495681,0,30.331826,59.957199,1000,39,1,1458930901,1489929844,0
LTE,250,1,17808,51479040,0,30.344439,59.976397,1000,48,1,1458930900,1491949037,0
LTE,250,1,17808,51762946,0,30.349045,59.975779,1000,34,1,1458930901,1491949037,0
LTE,250,1,17809,51527428,0,30.287246704102,60.003890991211,1000,1,1,1441877799,1441877799,0
LTE,250,1,17809,51318787,0,30.276059,59.999934,1000,11,1,1458930901,1505328931,0
LTE,250,1,17809,51534080,0,30.277633666992,60.016250610352,1000,1,1,1449670840,1449670840,0
LTE,250,1,17809,51544068,0,30.299735,59.990123,1000,18,1,1458930902,1505218618,0
LTE,250,1,17809,51527169,0,30.355911,59.999084,1000,8,1,1458930902,1489322125,0
LTE,250,1,17809,51244290,0,30.279006958008,59.984664916992,1000,1,1,1441112342,1441112342,0
LTE,250,1,17808,51836417,0,30.38521,59.969515,1352,98,1,1458930901,1506523204,0
LTE,250,1,17809,51318788,0,30.277977,59.99239,1000,8,1,1458930901,1487441021,0
LTE,250,1,17808,51875331,0,30.310593,59.962006,1000,2,1,1458930901,1468202814,0
LTE,250,1,17809,51253253,0,30.327004,60.002811,1000,19,1,1458930901,1505911074,0
LTE,250,1,17809,51470080,0,30.262146,60.000853,1000,99,1,1458930901,1506339205,0
LTE,250,1,17809,51253252,0,30.338093,60.003221,1000,57,1,1458930901,1505910614,0
LTE,250,1,17808,51836416,0,30.388958,59.972285,1000,68,1,1458930901,1506523171,0
LTE,250,1,17809,51253504,0,30.370792,60.002515,1000,16,1,1458930901,1506509159,0
LTE,250,1,17809,51745024,0,30.285873413086,59.999771118164,1000,21,1,1458930902,1482424852,0
LTE,250,1,17809,51774211,0,30.316086,60.000229,1000,3,1,1458930902,1469566985,0
LTE,250,1,17809,51798276,0,30.283126831055,60.009384155273,1000,1,1,1453933234,1453933234,0
LTE,250,1,17809,51745026,0,30.281287,59.998923,1000,53,1,1458930902,1506339466,0
LTE,250,1,17809,51798277,0,30.285873413086,60.01350402832,1000,1,1,1453933234,1453933234,0
LTE,250,1,17809,51774210,0,30.302822,60.001404,1324,65,1,1458930902,1505222497,0
LTE,250,1,17809,51568642,0,30.267344,60.00145,1000,60,1,1458930902,1505330332,0
LTE,250,1,17809,51853826,0,30.349044799805,60.009384155273,1000,18,1,1458930902,1492272702,0
LTE,250,1,17810,51328771,0,30.823105,59.641891,1000,5,1,1458930902,1475373179,0
LTE,250,1,17809,53019136,0,30.27214050293,60.005264282227,1000,1,1,1435325385,1435325385,0
LTE,250,1,17809,51740416,0,30.349044799805,60.002517700195,1000,12,1,1458930902,1492272702,0
LTE,250,1,17809,53020416,0,30.254885,60.001144,1000,92,1,1458930902,1482871586,0
LTE,250,1,17810,51609346,0,30.548859,59.576111,1000,2,1,1458930902,1468246431,0
LTE,250,1,17810,51683844,0,30.542812,59.61484,1472,3,1,1458930903,1492540200,0
LTE,250,1,17810,51405313,0,30.540744,59.656806,2373,166,1,1458930902,1580964939,0
LTE,250,1,17810,51834884,0,30.663766,59.657629,1995,40,1,1458930903,1506442058,0
LTE,250,1,17810,51683842,0,30.317067,59.667239,1033,7,1,1458930903,1484730133,0
LTE,250,1,17810,51639553,0,30.585252,59.700394,1000,4,1,1458930903,1471653103,0
LTE,250,1,17810,51405312,0,30.568772,59.701963,1215,21,1,1458930902,1491996712,0
LTE,250,1,17810,51408386,0,31.020584106445,59.569931030273,1000,1,1,1446753235,1446753235,0
LTE,250,1,17810,51834882,0,30.63746,59.671555,1000,57,1,1458930903,1492167031,0
LTE,250,1,17810,51834885,0,30.609071,59.684247,3072,40,1,1458930903,1506442131,0
LTE,250,1,17810,51683840,0,30.594865,59.695359,1000,3,1,1458930903,1461336459,0
LTE,250,1,17810,66738056,0,30.61408996582,59.685287475586,1000,1,1,1453661176,1453661176,0
LTE,250,1,17810,51405315,0,30.575897,59.69842,1303,16,1,1458930902,1488119873,0
LTE,250,1,17810,51834881,0,30.653623,59.66314,1158,41,1,1458930903,1505357153,0
LTE,250,1,17805,51202048,0,30.317459106445,59.936599731445,1000,1,1,1429691011,1429691011,0
LTE,250,1,17805,51227137,0,30.238358,59.924471,1000,4,1,1458930893,1506511714,0
LTE,250,1,17805,51238660,0,30.237265,59.937353,1000,17,1,1458930894,1506066268,0
LTE,250,1,17805,51238657,0,30.237061,59.937711,1000,6,1,1458930894,1506065968,0
LTE,250,1,17805,51221761,0,30.267432,59.929145,1000,7,1,1458930893,1490358522,0
LTE,250,1,17805,51323138,0,30.317459106445,59.939346313477,1000,1,1,1434950074,1434950074,0
LTE,250,1,17805,51490560,0,30.292739868164,59.954452514648,1000,1,1,1427642661,1427642661,0
LTE,250,1,17805,51481092,0,30.29686,59.955139,1000,2,1,1458930894,1460774227,0
LTE,250,1,17805,51232005,0,30.259207,59.927631,1000,13,1,1458930893,1505997476,0
LTE,250,1,17805,51312904,0,30.302352905273,59.936599731445,1000,1,1,1433472686,1433472686,0
LTE,250,1,17805,51458049,0,30.323944,59.93248,1000,18,1,1458930894,1487515781,0
LTE,250,1,17805,51486976,0,30.289486,59.941644,1000,18,1,1458930894,1506523822,0
LTE,250,1,17805,51505409,0,30.288619995117,59.944839477539,1000,1,1,1450893485,1450893485,0
LTE,250,1,17805,51479553,0,30.299399,59.923928,1000,26,1,1458930894,1506526615,0
LTE,250,1,17805,51227139,0,30.233688354492,59.936599731445,1000,1,1,1441065215,1441065215,0
LTE,250,1,17805,51513859,0,30.281753540039,59.943466186523,1000,1,1,1452690607,1452690607,0
LTE,250,1,17805,51232002,0,30.261489,59.928203,1000,13,1,1458930893,1506510451,0
LTE,250,1,17805,51481091,0,30.30647277832,59.954452514648,1000,1,1,1455709326,1455709326,0
LTE,250,1,17805,51505921,0,30.270999,59.93989,1000,16,1,1458930894,1506517692,0
