radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,250,1,225,21182,0,30.311966,59.968117,1000,20,1,1458844761,1490524853,0
GSM,250,1,225,21125,0,30.303726196289,59.961318969727,1000,5,1,1458844761,1492367822,0
GSM,250,1,225,19261,0,30.302353,59.963837,1000,6,1,1458844761,1490524859,0
GSM,250,1,225,28743,0,30.308533,59.971275,1000,4,1,1458844761,1485664676,0
GSM,250,1,225,29126,0,30.299149,59.976425,1000,3,1,1458844761,1487833585,0
GSM,250,1,225,21124,0,30.302902,59.961319,1000,5,1,1458844761,1490524859,0
GSM,250,1,230,213,0,30.322002,59.931107,1000,13,1,1458844762,1483959352,0
GSM,250,1,230,262,0,30.286854,59.921494,1000,7,1,1458844762,1484757369,0
GSM,250,1,226,14914,0,30.607107,59.72683,2842,12,1,1458844762,1492353271,0
GSM,250,1,230,264,0,30.288619995117,59.924240112305,1000,6,1,1458844762,1471595451,0
GSM,250,1,230,54,0,30.296516,59.935226,1000,12,1,1458844762,1490015788,0
GSM,250,1,226,23353,0,30.583328,59.736649,1000,15,1,1458844762,1489181099,0
GSM,250,1,230,63,0,30.310305,59.92836,1000,43,1,1458844762,1489181077,0
GSM,250,1,226,14335,0,30.616837,59.733775,1000,13,1,1458844762,1492353271,0
GSM,250,1,230,102,0,30.305099487305,59.933853149414,1000,1,1,1425143442,1425143442,0
GSM,250,1,221,3236,0,30.366883,60.068671,1000,5,1,1458844752,1493742865,0
GSM,250,1,230,84,0,30.351791381836,59.90364074707,1000,1,1,1423768158,1423768158,0
GSM,250,1,221,10432,0,30.352478,60.048523,1000,2,1,1458844753,1487598623,0
GSM,250,1,221,8563,0,30.371017456055,60.040969848633,1000,1,1,1448782955,1448782955,0
GSM,250,1,230,66,0,30.313016,59.929329,1000,17,1,1458844762,1488364489,0
GSM,250,1,221,10182,0,30.06546,60.048523,1000,2,1,1458844753,1471790013,0
GSM,250,1,221,9643,0,30.298233032227,60.06706237793,1000,1,1,1439993848,1439993848,0
GSM,250,1,221,2702,0,30.332565,60.036799,1000,27,1,1458844752,1492181808,0
GSM,250,1,221,2824,0,30.347443,60.070038,1000,6,1,1458844752,1487443856,0
GSM,250,1,221,6461,0,30.411026,60.118526,1716,7,1,1458844752,1492540200,0
GSM,250,1,221,9652,0,30.374451,60.053329,1000,4,1,1458844753,1488385991,0
GSM,250,1,221,8562,0,30.373077,60.040283,1000,2,1,1458844752,1485664667,0
GSM,250,1,221,9641,0,30.296859741211,60.06706237793,1000,1,1,1438556242,1438556242,0
GSM,250,1,221,2812,0,30.353623,60.074845,1000,6,1,1458844752,1482918426,0
GSM,250,1,221,11686,0,30.26252746582,60.086288452148,1000,1,1,1445079356,1445079356,0
GSM,250,1,221,11206,0,30.252848,60.036593,1000,3,1,1458844753,1505405196,0
GSM,250,1,221,12973,0,30.298233032227,60.031356811523,1000,1,1,1436957488,1436957488,0
GSM,250,1,221,18075,0,30.371933,60.054016,1000,6,1,1458844754,1492048903,0
GSM,250,1,221,18984,0,30.322037,60.044174,1000,3,1,1458844754,1492181815,0
GSM,250,1,221,2821,0,30.350075,60.069466,1000,4,1,1458844752,1487443856,0
GSM,250,1,221,17231,0,30.328102,60.043716,1000,4,1,1458844754,1492181819,0
GSM,250,1,221,20651,0,30.318832,60.02243,1000,14,1,1458844754,1492447449,0
GSM,250,1,221,15933,0,30.275345,60.187455,1000,3,1,1458844754,1469449705,0
GSM,250,1,221,21831,0,30.345383,60.048752,1000,3,1,1458844755,1488824955,0
GSM,250,1,221,22261,0,30.373675,60.043806,1000,14,1,1458844755,1505644901,0
GSM,250,1,230,61,0,30.319581,59.931107,1000,11,1,1458844762,1488364489,0
GSM,250,1,221,20662,0,30.341231,60.041238,1000,5,1,1458844754,1494795445,0
GSM,250,1,221,20661,0,30.337372,60.041657,1000,4,1,1458844754,1492181819,0
GSM,250,1,223,1275,0,30.362606,59.891968,1000,8,1,1458844756,1473820334,0
GSM,250,1,221,20702,0,30.380974,60.05333,1000,12,1,1458844754,1492048903,0
GSM,250,1,223,1193,0,30.3895,59.939089,1000,48,1,1458844756,1490195846,0
GSM,250,1,221,22911,0,30.335999,60.080795,1000,2,1,1458844755,1473299150,0
GSM,250,1,221,24672,0,30.234375,60.048523,1000,2,1,1458844755,1463575209,0
GSM,250,1,223,1194,0,30.393864,59.937349,1000,22,1,1458844756,1488393356,0
GSM,250,1,223,574,0,30.373764038086,59.937973022461,1000,1,1,1453134883,1453134883,0
GSM,250,1,223,883,0,30.378936,59.935256,1000,47,1,1458844756,1490209284,0
GSM,250,1,221,28942,0,30.366842,60.02103,1000,25,1,1458844755,1492314921,0
GSM,250,1,221,22913,0,30.304413,60.069809,1000,2,1,1458844755,1487443856,0
GSM,250,1,223,3361,0,30.364151,59.931303,1000,7,1,1458844757,1487982703,0
GSM,250,1,223,1274,0,30.358658,59.894485,1000,3,1,1458844756,1473820328,0
GSM,250,1,223,10153,0,30.321922,59.889908,1000,4,1,1458844757,1474210600,0
GSM,250,1,223,15672,0,30.303726196289,59.894027709961,1000,1,1,1450317446,1450317446,0
GSM,250,1,223,21062,0,30.432067,59.889658,1000,11,1,1458844758,1488293281,0
GSM,250,1,223,21465,0,30.361404418945,59.914627075195,1000,1,1,1437980715,1437980715,0
GSM,250,1,223,21404,0,30.387497,59.937607,1000,30,1,1458844758,1489997603,0
GSM,250,1,223,21406,0,30.383305,59.933709,1000,19,1,1458844758,1489997603,0
GSM,250,1,223,13256,0,30.341354,59.903366,1000,5,1,1458844758,1474210600,0
GSM,250,1,223,24841,0,30.420206,59.927985,1000,11,1,1458844758,1488134129,0
GSM,250,1,223,21515,0,30.395333,59.934742,1000,17,1,1458844758,1488532769,0
GSM,250,1,223,20972,0,30.345154,59.902267,1000,6,1,1458844758,1474210600,0
GSM,250,1,223,18513,0,30.38200378418,59.888534545898,1000,1,1,1447970282,1447970282,0
GSM,250,1,223,21345,0,30.351791381836,59.888534545898,1000,1,1,1447413091,1447413091,0
GSM,250,1,223,17193,0,30.414962768555,59.92561340332,1000,1,1,1453638365,1453638365,0
GSM,250,1,223,21516,0,30.396286,59.937195,1000,30,1,1458844758,1492314910,0
GSM,250,1,223,2976,0,30.385095,59.914971,1000,8,1,1458844757,1491518613,0
GSM,250,1,223,24843,0,30.412445,59.936371,1000,30,1,1458844758,1492321581,0
GSM,250,1,223,28232,0,30.348892,59.88121,1000,9,1,1458844758,1475274251,0
GSM,250,1,223,26374,0,30.364426,59.935501,1000,10,1,1458844758,1490445826,0
GSM,250,1,224,9613,0,29.538803,59.874115,1000,2,1,1458844759,1459252307,0
GSM,250,1,224,5473,0,29.692807,60.006638,1424,7,1,1458844758,1488134135,0
GSM,250,1,224,6231,0,29.633216,59.948502,1134,12,1,1458844759,1478011799,0
GSM,250,1,223,17192,0,30.4151,59.917923,1000,10,1,1458844758,1488293261,0
GSM,250,1,224,5475,0,29.79563,60.001646,14852,16,1,1458844758,1494157004,0
GSM,250,1,223,28431,0,30.362777709961,59.902267456055,1000,1,1,1447655987,1447655987,0
GSM,250,1,224,6211,0,29.2646,59.589158,2301,6,1,1458844758,1492353332,0
GSM,250,1,223,28333,0,30.316772,59.879952,1000,4,1,1458844758,1473666907,0
GSM,250,1,224,5862,0,29.744453,59.720993,1000,4,1,1458844758,1463333958,0
GSM,250,1,224,12386,0,29.675674,59.951706,1000,3,1,1458844759,1473220778,0
GSM,250,1,224,19592,0,29.765396118164,59.995651245117,1000,1,1,1451784374,1451784374,0
GSM,250,1,224,24896,0,29.700576,59.998673,1000,5,1,1458844759,1472406044,0
GSM,250,1,225,1201,0,30.310936,59.962349,1000,4,1,1458844760,1488344742,0
GSM,250,1,225,11705,0,30.192148,59.949579,17259,23,1,1458844760,1490581421,0
GSM,250,1,225,16224,0,30.283585,59.975052,1000,3,1,1458844761,1487833585,0
GSM,250,1,224,24892,0,29.702421,59.988589,1000,7,1,1458844759,1472406044,0
GSM,250,1,225,4254,0,30.319519,59.966469,1000,4,1,1458844760,1481368198,0
GSM,250,1,225,12402,0,30.301895,59.966583,1000,6,1,1458844760,1481464915,0
GSM,250,1,226,5076,0,30.591019,59.737198,1000,5,1,1458844761,1489181099,0
GSM,250,1,225,21196,0,30.274887084961,59.966812133789,1000,1,1,1439889922,1439889922,0
GSM,250,1,225,20466,0,30.201417,59.943466,1000,2,1,1458844761,1489667934,0
GSM,250,1,225,29124,0,30.299881,59.976151,1000,5,1,1458844761,1488344742,0
GSM,250,1,225,21126,0,30.301323,59.959259,1000,4,1,1458844761,1490524859,0
GSM,250,1,225,20463,0,30.17234,59.942103,8082,9,1,1458844761,1491762996,0
GSM,250,1,225,10303,0,30.275917,59.964752,1000,4,1,1458844760,1487833585,0
GSM,250,1,225,27471,0,30.327706,59.975686,1000,13,1,1458844761,1490539907,0
GSM,250,1,226,5023,0,30.564652,59.701653,1000,12,1,1458844761,1489181110,0
GSM,250,1,225,21092,0,30.303555,59.963036,1000,8,1,1458844761,1488293270,0
GSM,250,1,225,21094,0,30.287246704102,59.970932006836,1000,1,1,1447701108,1447701108,0
GSM,250,1,225,20451,0,30.22819519043,59.943466186523,1000,1,1,1438413190,1438413190,0
GSM,250,1,225,895,0,30.298429,59.960142,1000,7,1,1458844760,1490786227,0
GSM,250,1,226,3411,0,30.54284,59.748136,1000,17,1,1458844761,1488293296,0
GSM,250,1,225,21122,0,30.301437,59.959717,1000,6,1,1458844761,1490524859,0
GSM,250,1,226,17025,0,30.568771362305,59.74983215332,1000,1,1,1418657601,1418657601,0
GSM,250,1,226,5376,0,30.535675,59.750519,1037,10,1,1458844761,1487443906,0
GSM,250,1,226,15274,0,30.629196166992,59.762191772461,1000,1,1,1436778442,1436778442,0
GSM,250,1,230,261,0,30.291741,59.925489,1000,11,1,1458844762,1485340334,0
GSM,250,1,226,15096,0,30.527573,59.741135,1000,9,1,1458844762,1488293234,0
GSM,250,1,226,15091,0,30.558609,59.749283,1000,10,1,1458844762,1488293296,0
GSM,250,1,226,15616,0,30.599499,59.749146,1000,8,1,1458844762,1489181099,0
GSM,250,1,226,14171,0,30.582678,59.737192,1000,37,1,1458844761,1494778887,0
GSM,250,1,226,28271,0,30.543874,59.723082,3780,131,1,1458844762,1563583957,0
GSM,250,1,226,14175,0,30.582593,59.736188,1000,31,1,1458844761,1489181099,0
GSM,250,1,230,216,0,30.322495,59.931564,1000,6,1,1458844762,1481604530,0
GSM,250,1,226,14913,0,30.5858,59.699295,1000,10,1,1458844762,1489181110,0
GSM,250,1,226,15614,0,30.612259,59.748459,1000,3,1,1458844762,1485664623,0
GSM,250,1,226,14336,0,30.616837,59.735928,1000,8,1,1458844762,1492353271,0
GSM,250,1,225,20462,0,30.210539,59.93248,3665,7,1,1458844761,1492311279,0
GSM,250,1,226,15102,0,30.542803,59.727229,2822,51,1,1458844762,1563583908,0
GSM,250,1,226,14331,0,30.616722,59.732552,1000,12,1,1458844762,1492353271,0
GSM,250,1,226,15271,0,30.641555786133,59.766311645508,1000,1,1,1436778442,1436778442,0
GSM,250,1,226,14332,0,30.615886,59.73367,1000,13,1,1458844762,1492353271,0
GSM,250,1,226,15094,0,30.561562,59.749489,1000,4,1,1458844762,1488293291,0
GSM,250,1,226,23355,0,30.592117,59.734726,1000,3,1,1458844762,1487948810,0
GSM,250,1,230,263,0,30.273239,59.92836,1000,5,1,1458844762,1489667918,0
GSM,250,1,226,15612,0,30.567271,59.719261,2960,33,1,1458844762,1563583769,0
GSM,250,1,230,643,0,30.303726196289,59.928359985352,1000,3,1,1458844762,1482533556,0
GSM,250,1,230,974,0,30.299606323242,59.907760620117,1000,1,1,1441037450,1441037450,0
GSM,250,1,230,51,0,30.295658,59.936686,1000,16,1,1458844762,1487833584,0
GSM,250,1,230,1215,0,30.298233032227,59.911880493164,1000,1,1,1441037450,1441037450,0
GSM,250,1,230,1511,0,30.243851,59.939072,1000,5,1,1458844763,1491796573,0
GSM,250,1,230,1251,0,30.271989,59.928668,1034,8,1,1458844763,1505986601,0
GSM,250,1,230,1115,0,30.280299,59.916647,1000,17,1,1458844763,1491216717,0
GSM,250,1,230,641,0,30.307846,59.930191,1000,6,1,1458844762,1485664678,0
GSM,250,1,230,11044,0,30.28450012207,59.928359985352,1000,3,1,1458844763,1490581421,0
GSM,250,1,230,14666,0,30.260696,59.941177,1000,3,1,1458844764,1478180654,0
GSM,250,1,230,11726,0,30.299606323242,59.902267456055,1000,1,1,1441037450,1441037450,0
GSM,250,1,230,11211,0,30.286789,59.94072,1000,6,1,1458844763,1482217096,0
GSM,250,1,230,12283,0,30.265732,59.942551,1000,3,1,1458844764,1477211081,0
GSM,250,1,230,17034,0,30.30647277832,59.933853149414,1000,1,1,1433303141,1433303141,0
GSM,250,1,230,10981,0,30.30647277832,59.955825805664,1000,1,1,1456629246,1456629246,0
GSM,250,1,230,12261,0,30.283912,59.943466,1000,7,1,1458844764,1489997619,0
GSM,250,1,230,10013,0,30.287246704102,59.936599731445,1000,1,1,1432019327,1432019327,0
GSM,250,1,230,11956,0,30.267334,59.943466,1000,2,1,1458844764,1477211081,0
GSM,250,1,230,11042,0,30.292511,59.925613,1000,12,1,1458844763,1490539918,0
GSM,250,1,230,10983,0,30.296859741211,59.95719909668,1000,1,1,1440826286,1440826286,0
GSM,250,1,230,13846,0,30.314712524414,59.936599731445,1000,1,1,1408433793,1408433793,0
GSM,250,1,230,20595,0,30.279923,59.934769,1000,3,1,1458844765,1468071802,0
GSM,250,1,230,20314,0,30.281296,59.922409,1000,3,1,1458844764,1490581462,0
GSM,250,1,230,27342,0,30.291366577148,59.92561340332,1000,3,1,1458844765,1459836255,0
GSM,250,1,230,24472,0,30.275059,59.910507,1000,8,1,1458844765,1486905226,0
GSM,250,1,230,20316,0,30.278732,59.921768,1000,5,1,1458844764,1491216711,0
GSM,250,1,230,15362,0,30.264587,59.946213,1000,2,1,1458844764,1473950256,0
GSM,250,1,232,8643,0,31.03157043457,59.858322143555,1000,1,1,1439046851,1439046851,0
GSM,250,1,232,13541,0,30.488434,59.846649,1000,2,1,1458844766,1487948804,0
GSM,250,1,232,5196,0,30.59211730957,59.811630249023,1000,1,1,1443041481,1443041481,0
GSM,250,1,230,20322,0,30.282578,59.931931,1000,5,1,1458844764,1477211078,0
GSM,250,1,232,14315,0,30.520708,59.84871,1000,2,1,1458844766,1470098874,0
GSM,250,1,230,20315,0,30.283127,59.921036,1000,3,1,1458844764,1491398104,0
GSM,250,1,232,14376,0,30.475387,59.842758,1000,3,1,1458844766,1473299079,0
GSM,250,1,232,12131,0,30.510406,59.834976,1000,2,1,1458844765,1473299162,0
GSM,250,1,232,8613,0,30.77751159668,59.786911010742,1000,1,1,1436267150,1436267150,0
GSM,250,1,232,5183,0,30.78682,59.775925,1360,9,1,1458844765,1488952196,0
GSM,250,1,232,24031,0,30.895958,59.907932,1000,8,1,1458844766,1488385985,0
GSM,250,1,232,23482,0,30.516586,59.838181,1000,3,1,1458844766,1473299161,0
GSM,250,1,232,5192,0,30.603202,59.800789,2119,7,1,1458844765,1494652848,0
GSM,250,1,232,28811,0,30.604752,59.793777,1000,5,1,1458844767,1487948844,0
GSM,250,1,232,15186,0,30.792617797852,59.791030883789,1000,1,1,1438523896,1438523896,0
GSM,250,1,232,25011,0,30.562551,59.941239,2615,4,1,1458844767,1505865340,0
GSM,250,1,232,28513,0,30.672448,59.897236,3855,6,1,1458844767,1483792353,0
GSM,250,1,232,24852,0,30.484314,59.768372,1000,2,1,1458844767,1490153110,0
GSM,250,1,232,15825,0,30.995178,59.894028,1000,2,1,1458844766,1488385985,0
GSM,250,1,232,15011,0,30.543778,59.824265,1000,5,1,1458844766,1484757369,0
GSM,250,1,233,11786,0,29.828156,59.881805,1000,10,1,1458844768,1490018740,0
GSM,250,1,232,15013,0,30.4622,59.812892,1000,26,1,1458844766,1563584505,0
GSM,250,1,232,20811,0,30.556755,59.823647,1000,4,1,1458844766,1486815552,0
GSM,250,1,233,5341,0,30.123819,59.879197,3309,5,1,1458844767,1476888682,0
GSM,250,1,233,11462,0,29.871689,59.752304,1000,5,1,1458844767,1471789981,0
GSM,250,1,233,15321,0,29.806594848633,59.88166809082,1000,1,1,1443098046,1443098046,0
GSM,250,1,233,13973,0,29.851913452148,59.675674438477,1000,1,1,1422517885,1422517885,0
GSM,250,1,234,2486,0,30.382004,60.007462,1000,5,1,1458844768,1490757676,0
GSM,250,1,233,17262,0,29.742508,59.918747,1000,6,1,1458844768,1475730419,0
GSM,250,1,233,26883,0,29.799834,59.826842,1000,26,1,1458844768,1492048867,0
GSM,250,1,233,5325,0,29.770889,59.902954,1000,4,1,1458844767,1469754485,0
GSM,250,1,233,19543,0,29.912338256836,59.887161254883,1000,1,1,1439136004,1439136004,0
GSM,250,1,233,17953,0,29.774094,59.899521,1000,3,1,1458844768,1469754480,0
GSM,250,1,234,1919,0,30.414962768555,60.036849975586,1000,1,1,1423541152,1423541152,0
GSM,250,1,234,1912,0,30.411166,60.025541,1000,34,1,1458844768,1492314915,0
GSM,250,1,234,5251,0,30.484318,60.115471,2756,4,1,1458844769,1487598623,0
GSM,250,1,233,22103,0,29.968872,59.81884,1000,12,1,1458844768,1468360797,0
GSM,250,1,234,11505,0,30.402946,59.970589,1000,12,1,1458844769,1488824922,0
GSM,250,1,234,11575,0,30.388086,59.977995,1000,7,1,1458844769,1485314216,0
GSM,250,1,234,5642,0,30.545425,60.142136,1000,3,1,1458844769,1471789976,0
GSM,250,1,234,11522,0,30.366586,60.003766,1000,22,1,1458844769,1492314926,0
GSM,250,1,234,14084,0,30.399094,60.003281,1000,9,1,1458844770,1490539929,0
GSM,250,1,234,15911,0,30.491867,60.131607,1000,2,1,1458844771,1474210625,0
GSM,250,1,234,13552,0,30.435562,60.03067,1000,2,1,1458844770,1487249110,0
GSM,250,1,234,14152,0,30.387399,59.955286,1000,28,1,1458844770,1492314934,0
GSM,250,1,234,11975,0,30.399513,59.967499,1000,4,1,1458844770,1484585932,0
GSM,250,1,234,22992,0,30.581818,60.150833,1000,2,1,1458844772,1471789976,0
GSM,250,1,234,21733,0,30.486028,60.071526,1903,4,1,1458844772,1488385975,0
GSM,250,1,234,18551,0,30.396347,59.974442,1000,9,1,1458844771,1488824922,0
GSM,250,1,234,17443,0,30.366899,60.219498,1000,2,1,1458844771,1466964421,0
GSM,250,1,234,23142,0,30.442958,60.029529,1023,148,1,1458844772,1492179659,0
GSM,250,1,234,6481,0,30.74587,60.239462,6678,2,1,1458844769,1472479201,0
GSM,250,1,234,20842,0,30.442356,59.969342,1000,19,1,1458844771,1485466337,0
GSM,250,1,234,17852,0,30.397186,60.013504,1000,18,1,1458844771,1492181820,0
GSM,250,1,234,20855,0,30.497360229492,59.983291625977,1000,2,1,1458844771,1491518636,0
GSM,250,1,234,18555,0,30.387889,59.972305,1000,7,1,1458844771,1488824922,0
GSM,250,1,234,21131,0,30.409012,60.010757,1000,15,1,1458844771,1492314921,0
GSM,250,1,234,20271,0,30.388412,59.969559,1000,6,1,1458844771,1490443324,0
GSM,250,1,234,24631,0,30.391564,59.995598,1000,26,1,1458844772,1490757687,0
GSM,250,1,226,23351,0,30.594863891602,59.747085571289,1000,1,1,1442588359,1442588359,0
GSM,250,1,226,10665,0,30.616837,59.736349,1000,11,1,1458844761,1492353271,0
GSM,250,1,226,14321,0,30.565338,59.749146,1000,2,1,1458844761,1488293296,0
GSM,250,1,226,23356,0,30.590744,59.735069,1000,4,1,1458844762,1489181099,0
GSM,250,1,226,24391,0,30.610755,59.74375,1000,7,1,1458844762,1492353271,0
GSM,250,1,234,15485,0,30.457809,60.053604,1000,5,1,1458844771,1488385893,0
GSM,250,1,230,184,0,30.313339233398,59.931106567383,1000,1,1,1440665796,1440665796,0
GSM,250,1,230,1482,0,30.257396,59.908522,1016,7,1,1458844763,1493876967,0
GSM,250,1,230,101,0,30.309219360352,59.939346313477,1000,1,1,1428671313,1428671313,0
GSM,250,1,230,1134,0,30.274887084961,59.909133911133,1000,1,1,1439632413,1439632413,0
GSM,250,1,230,10012,0,30.300979614258,59.933853149414,1000,1,1,1425143443,1425143443,0
GSM,250,1,230,212,0,30.326157,59.931335,1000,6,1,1458844762,1489146328,0
GSM,250,1,230,1582,0,30.302352905273,59.89128112793,1000,1,1,1441037450,1441037450,0
GSM,250,1,230,4415,0,30.307846069336,59.933853149414,1000,1,1,1422610709,1422610709,0
GSM,250,1,230,953,0,30.271797,59.936943,1000,4,1,1458844762,1477211078,0
GSM,250,1,230,721,0,30.283642,59.920464,1000,8,1,1458844762,1492395827,0
GSM,250,1,230,11936,0,30.28450012207,59.94758605957,1000,1,1,1425354192,1425354192,0
GSM,250,1,230,11023,0,30.264175,59.908035,1000,5,1,1458844763,1489625526,0
GSM,250,1,230,11934,0,30.28450012207,59.94758605957,1000,1,1,1426471988,1426471988,0
GSM,250,1,230,10982,0,30.300979614258,59.95719909668,1000,1,1,1456629246,1456629246,0
GSM,250,1,230,17036,0,30.303726196289,59.933853149414,1000,1,1,1408433793,1408433793,0
GSM,250,1,230,17035,0,30.303726196289,59.929733276367,1000,1,1,1432019226,1432019226,0
GSM,250,1,230,13293,0,30.239182,59.938316,1000,4,1,1458844764,1491796573,0
GSM,250,1,230,19182,0,30.299606323242,59.95719909668,1000,1,1,1456629246,1456629246,0
GSM,250,1,230,18152,0,30.260391,59.935532,1000,9,1,1458844764,1489997619,0
GSM,250,1,230,19361,0,30.286045,59.921837,1000,8,1,1458844764,1490445826,0
GSM,250,1,230,20226,0,30.30647277832,59.876174926758,1000,1,1,1441037450,1441037450,0
GSM,250,1,230,22943,0,30.255857,59.938169,1000,7,1,1458844765,1491796573,0
GSM,250,1,230,1393,0,30.24801,59.936992,1000,7,1,1458844763,1489997619,0
GSM,250,1,230,20412,0,30.302525,59.928188,1000,8,1,1458844764,1489181077,0
GSM,250,1,230,65535,0,30.277633666992,59.93522644043,1000,1,1,1408433793,1408433793,0
GSM,250,1,230,20406,0,30.287246704102,59.924240112305,1000,2,1,1458844764,1471595451,0
GSM,250,1,230,21553,0,30.318832397461,59.929733276367,1000,1,1,1437980709,1437980709,0
GSM,250,1,230,20556,0,30.285873413086,59.937973022461,1000,3,1,1458844764,1461196807,0
GSM,250,1,230,20311,0,30.284042,59.922867,1000,3,1,1458844764,1481195184,0
GSM,250,1,230,20415,0,30.302353,59.930557,1000,5,1,1458844764,1482533556,0
GSM,250,1,230,20554,0,30.289581,59.939346,1000,10,1,1458844764,1487307540,0
GSM,250,1,230,20575,0,30.287246704102,59.940719604492,1000,2,1,1458844765,1460371025,0
GSM,250,1,230,20312,0,30.2845,59.920944,1000,5,1,1458844764,1479816363,0
GSM,250,1,232,2342,0,30.510406,59.810257,1000,4,1,1458844765,1489181077,0
GSM,250,1,230,20471,0,30.274372,59.955826,1000,8,1,1458844764,1490031492,0
GSM,250,1,232,5812,0,30.903167,59.783478,1000,2,1,1458844765,1466610767,0
GSM,250,1,232,13543,0,30.504227,59.853516,1000,2,1,1458844766,1460468504,0
GSM,250,1,232,13544,0,30.500106811523,59.840469360352,1000,2,1,1458844766,1473299161,0
GSM,250,1,232,15182,0,30.788497924805,59.791030883789,1000,1,1,1436267150,1436267150,0
GSM,250,1,232,8253,0,30.51487,59.857292,1000,4,1,1458844765,1487948804,0
GSM,250,1,232,28813,0,30.603888,59.795347,1000,7,1,1458844767,1491824829,0
GSM,250,1,232,26703,0,30.501480102539,59.832229614258,1000,1,1,1450832158,1450832158,0
GSM,250,1,232,26151,0,30.564666,59.945188,2613,11,1,1458844767,1505865973,0
GSM,250,1,232,21901,0,30.686269,59.915677,11536,15,1,1458844766,1505661617,0
GSM,250,1,233,2984,0,30.138656,59.853653,1000,5,1,1458844767,1480554404,0
GSM,250,1,232,26702,0,30.465775,59.830856,1000,2,1,1458844767,1474819521,0
GSM,250,1,232,15792,0,31.014405,59.857636,1000,2,1,1458844766,1488385893,0
GSM,250,1,232,21903,0,30.63778,59.896174,1211,16,1,1458844766,1483792353,0
GSM,250,1,232,25181,0,30.548376,59.956388,1032,32,1,1458844767,1564490564,0
GSM,250,1,232,21643,0,30.458755,59.814224,1000,9,1,1458844766,1492353271,0
GSM,250,1,233,15351,0,29.995475,59.857583,1000,13,1,1458844768,1488601834,0
GSM,250,1,233,5339,0,29.827194213867,59.88166809082,1000,1,1,1458288126,1458288126,0
GSM,250,1,233,9281,0,29.953433,59.768196,2919,11,1,1458844767,1494696815,0
GSM,250,1,233,15352,0,30.011215,59.826375,1000,19,1,1458844768,1488601834,0
GSM,250,1,233,4993,0,29.813461303711,59.910507202148,1000,3,1,1458844767,1465915579,0
GSM,250,1,233,11461,0,29.91305,59.76328,3320,4,1,1458844767,1494685466,0
GSM,250,1,232,14374,0,30.49324,59.850769,1000,2,1,1458844766,1473299161,0
GSM,250,1,234,1321,0,30.411701,60.038395,1000,8,1,1458844768,1487997136,0
GSM,250,1,233,11789,0,29.82307434082,59.88166809082,1000,1,1,1457677710,1457677710,0
GSM,250,1,234,1326,0,30.410843,60.03891,1000,4,1,1458844768,1473411860,0
GSM,250,1,233,17265,0,29.77912902832,59.914627075195,1000,2,1,1458844768,1459741334,0
GSM,250,1,234,2101,0,30.411743,59.993996,1000,22,1,1458844768,1494238521,0
GSM,250,1,234,2133,0,30.500106811523,59.984664916992,1000,1,1,1429017010,1429017010,0
GSM,250,1,233,17264,0,29.811066,59.908109,3723,4,1,1458844768,1475730419,0
GSM,250,1,233,22101,0,30.030441,59.847336,1000,17,1,1458844768,1488601834,0
GSM,250,1,233,65535,0,29.750289916992,59.73747253418,1000,1,1,1439027540,1439027540,0
GSM,250,1,233,19691,0,29.857132,59.894028,1000,5,1,1458844768,1466610803,0
GSM,250,1,233,45372,0,30.151290893555,59.823989868164,1000,1,1,1455984526,1455984526,0
GSM,250,1,233,22342,0,29.781875610352,59.91325378418,1000,1,1,1449018082,1449018082,0
GSM,250,1,233,15372,0,29.91479,59.817689,8710,42,1,1458844768,1494683921,0
GSM,250,1,233,22102,0,30.040434,59.826535,2696,18,1,1458844768,1505317928,0
GSM,250,1,234,2113,0,30.433757,59.999385,1000,89,1,1458844768,1492314910,0
GSM,250,1,233,22412,0,29.928268,59.827217,1000,20,1,1458844768,1481274323,0
GSM,250,1,234,2892,0,30.407934,60.019563,1000,17,1,1458844769,1492314915,0
GSM,250,1,234,11504,0,30.398781,59.975994,1000,10,1,1458844769,1493908280,0
GSM,250,1,234,1915,0,30.41024,60.023519,1000,41,1,1458844768,1492314939,0
GSM,250,1,234,2636,0,30.360825,60.014877,1000,45,1,1458844768,1490757665,0
GSM,250,1,234,8301,0,30.55298,60.187225,1000,2,1,1458844769,1472479204,0
GSM,250,1,234,11503,0,30.393753,59.972305,1000,9,1,1458844769,1488824922,0
GSM,250,1,234,4985,0,30.474014282227,60.05744934082,1000,1,1,1437961582,1437961582,0
GSM,250,1,234,12212,0,30.421921,60.005631,1000,15,1,1458844770,1492181820,0
GSM,250,1,234,4236,0,30.424576,60.039597,1000,76,1,1458844769,1490524843,0
GSM,250,1,234,13522,0,30.406895,59.979343,1000,8,1,1458844770,1490370309,0
GSM,250,1,234,11963,0,30.420863,59.979811,695,102,1,1458844769,1564489673,0
GSM,250,1,234,14105,0,30.426773,60.006821,1000,15,1,1458844770,1492181808,0
GSM,250,1,234,14102,0,30.43347,60.003016,2472,55,1,1458844770,1494234776,0
GSM,250,1,234,2891,0,30.399704,60.016251,1000,9,1,1458844769,1492314915,0
GSM,250,1,234,12774,0,30.420455,59.990158,1000,2,1,1458844770,1459836260,0
GSM,250,1,234,15914,0,30.494613647461,60.131607055664,1000,1,1,1442141391,1442141391,0
